1      2  3     4     5      6     7     8     9    10     11   12    13      14
2018 169 13    1.3  190.0 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 169 14    1.3  190.0 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 169 15    1.3  190.1 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 169 16    1.3  190.1 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 169 17    1.3  190.2 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 169 18    1.3  190.2 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 169 19    1.3  190.2 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 169 20    1.3  190.3 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 169 21    1.3  190.3 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 169 22    1.3  190.4 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 169 23    1.3  190.4 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 170  0    1.3  190.4 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 170  1    1.3  190.5 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 170  2    1.3  190.5 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 170  3    1.3  190.6 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 170  4    1.3  190.6 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 170  5    1.3  190.6 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 170  6    1.3  190.7 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 170  7    1.4  190.7 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 170  8    1.4  190.7 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 170  9    1.4  190.8 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 170 10    1.4  190.8 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 170 11    1.4  190.9 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 170 12    1.4  190.9 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 170 13    1.4  190.9 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 170 14    1.4  191.0 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 170 15    1.4  191.0 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 170 16    1.4  191.1 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 170 17    1.4  191.1 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 170 18    1.4  191.1 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 170 19    1.4  191.2 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 170 20    1.4  191.2 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 170 21    1.4  191.3 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 170 22    1.4  191.3 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 170 23    1.4  191.3 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 171  0    1.4  191.4 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 171  1    1.4  191.4 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 171  2    1.4  191.5 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 171  3    1.5  191.5 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 171  4    1.5  191.5 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 171  5    1.5  191.6 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 171  6    1.5  191.6 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 171  7    1.5  191.7 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 171  8    1.5  191.7 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 171  9    1.5  191.7 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 171 10    1.5  191.8 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 171 11    1.5  191.8 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 171 12    1.5  191.9 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 171 13    1.5  191.9 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 171 14    1.5  191.9 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 171 15    1.5  192.0 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 171 16    1.5  192.0 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 171 17    1.5  192.1 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 171 18    1.5  192.1 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 171 19    1.5  192.1 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 171 20    1.5  192.2 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 171 21    1.5  192.2 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 171 22    1.5  192.2 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 171 23    1.6  192.3 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 172  0    1.6  192.3 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 172  1    1.6  192.4 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 172  2    1.6  192.4 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 172  3    1.6  192.4 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 172  4    1.6  192.5 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 172  5    1.6  192.5 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 172  6    1.6  192.6 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 172  7    1.6  192.6 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 172  8    1.6  192.6 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 172  9    1.6  192.7 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 172 10    1.6  192.7 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 172 11    1.6  192.8 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 172 12    1.6  192.8 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 172 13    1.6  192.8 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 172 14    1.6  192.9 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 172 15    1.6  192.9 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 172 16    1.6  193.0 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 172 17    1.6  193.0 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 172 18    1.6  193.0 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 172 19    1.6  193.1 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 172 20    1.7  193.1 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 172 21    1.7  193.2 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 172 22    1.7  193.2 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 172 23    1.7  193.2 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 173  0    1.7  193.3 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 173  1    1.7  193.3 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 173  2    1.7  193.4 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 173  3    1.7  193.4 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 173  4    1.7  193.4 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 173  5    1.7  193.5 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 173  6    1.7  193.5 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 173  7    1.7  193.6 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 173  8    1.7  193.6 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 173  9    1.7  193.6 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 173 10    1.7  193.7 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 173 11    1.7  193.7 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 173 12    1.7  193.7 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 173 13    1.7  193.8 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 173 14    1.7  193.8 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 173 15    1.7  193.9 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 173 16    1.8  193.9 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 173 17    1.8  193.9 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 173 18    1.8  194.0 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 173 19    1.8  194.0 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 173 20    1.8  194.1 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 173 21    1.8  194.1 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 173 22    1.8  194.1 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 173 23    1.8  194.2 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 174  0    1.8  194.2 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 174  1    1.8  194.3 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 174  2    1.8  194.3 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 174  3    1.8  194.3 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 174  4    1.8  194.4 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 174  5    1.8  194.4 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 174  6    1.8  194.5 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 174  7    1.8  194.5 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 174  8    1.8  194.5 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 174  9    1.8  194.6 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 174 10    1.8  194.6 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 174 11    1.8  194.7 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 174 12    1.8  194.7 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 174 13    1.9  194.7 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 174 14    1.9  194.8 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 174 15    1.9  194.8 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 174 16    1.9  194.9 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 174 17    1.9  194.9 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 174 18    1.9  194.9 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 174 19    1.9  195.0 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 174 20    1.9  195.0 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 174 21    1.9  195.1 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 174 22    1.9  195.1 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 174 23    1.9  195.1 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 175  0    1.9  195.2 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 175  1    1.9  195.2 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 175  2    1.9  195.2 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 175  3    1.9  195.3 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 175  4    1.9  195.3 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 175  5    1.9  195.4 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 175  6    1.9  195.4 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 175  7    1.9  195.4 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 175  8    1.9  195.5 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 175  9    2.0  195.5 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 175 10    2.0  195.6 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 175 11    2.0  195.6 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 175 12    2.0  195.6 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 175 13    2.0  195.7 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 175 14    2.0  195.7 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 175 15    2.0  195.8 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 175 16    2.0  195.8 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 175 17    2.0  195.8 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 175 18    2.0  195.9 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 175 19    2.0  195.9 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 175 20    2.0  196.0 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 175 21    2.0  196.0 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 175 22    2.0  196.0 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 175 23    2.0  196.1 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 176  0    2.0  196.1 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 176  1    2.0  196.2 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 176  2    2.0  196.2 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 176  3    2.0  196.2 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 176  4    2.0  196.3 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 176  5    2.0  196.3 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 176  6    2.1  196.4 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 176  7    2.1  196.4 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 176  8    2.1  196.4 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 176  9    2.1  196.5 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 176 10    2.1  196.5 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 176 11    2.1  196.6 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 176 12    2.1  196.6 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 176 13    2.1  196.6 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 176 14    2.1  196.7 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 176 15    2.1  196.7 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 176 16    2.1  196.7 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 176 17    2.1  196.8 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 176 18    2.1  196.8 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 176 19    2.1  196.9 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 176 20    2.1  196.9 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 176 21    2.1  196.9 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 176 22    2.1  197.0 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 176 23    2.1  197.0 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 177  0    2.1  197.1 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 177  1    2.1  197.1 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 177  2    2.1  197.1 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 177  3    2.2  197.2 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 177  4    2.2  197.2 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 177  5    2.2  197.3 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 177  6    2.2  197.3 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 177  7    2.2  197.3 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 177  8    2.2  197.4 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 177  9    2.2  197.4 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 177 10    2.2  197.5 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 177 11    2.2  197.5 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 177 12    2.2  197.5 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 177 13    2.2  197.6 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 177 14    2.2  197.6 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 177 15    2.2  197.7 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 177 16    2.2  197.7 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 177 17    2.2  197.7 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 177 18    2.2  197.8 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 177 19    2.2  197.8 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 177 20    2.2  197.9 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 177 21    2.2  197.9 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 177 22    2.2  197.9 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 177 23    2.2  198.0 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 178  0    2.3  198.0 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 178  1    2.3  198.1 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 178  2    2.3  198.1 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 178  3    2.3  198.1 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 178  4    2.3  198.2 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 178  5    2.3  198.2 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 178  6    2.3  198.2 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 178  7    2.3  198.3 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 178  8    2.3  198.3 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 178  9    2.3  198.4 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 178 10    2.3  198.4 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 178 11    2.3  198.4 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 178 12    2.3  198.5 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 178 13    2.3  198.5 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 178 14    2.3  198.6 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 178 15    2.3  198.6 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 178 16    2.3  198.6 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 178 17    2.3  198.7 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 178 18    2.3  198.7 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 178 19    2.3  198.8 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 178 20    2.3  198.8 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 178 21    2.4  198.8 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 178 22    2.4  198.9 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 178 23    2.4  198.9 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 179  0    2.4  199.0 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 179  1    2.4  199.0 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 179  2    2.4  199.0 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 179  3    2.4  199.1 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 179  4    2.4  199.1 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 179  5    2.4  199.2 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 179  6    2.4  199.2 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 179  7    2.4  199.2 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 179  8    2.4  199.3 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 179  9    2.4  199.3 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 179 10    2.4  199.4 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 179 11    2.4  199.4 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 179 12    2.4  199.4 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 179 13    2.4  199.5 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 179 14    2.4  199.5 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 179 15    2.4  199.6 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 179 16    2.4  199.6 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 179 17    2.4  199.6 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 179 18    2.5  199.7 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 179 19    2.5  199.7 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 179 20    2.5  199.7 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 179 21    2.5  199.8 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 179 22    2.5  199.8 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 179 23    2.5  199.9 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 180  0    2.5  199.9 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 180  1    2.5  199.9 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 180  2    2.5  200.0 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 180  3    2.5  200.0 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 180  4    2.5  200.1 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 180  5    2.5  200.1 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 180  6    2.5  200.1 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 180  7    2.5  200.2 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 180  8    2.5  200.2 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 180  9    2.5  200.3 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 180 10    2.5  200.3 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 180 11    2.5  200.3 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 180 12    2.5  200.4 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 180 13    2.5  200.4 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 180 14    2.5  200.5 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 180 15    2.6  200.5 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 180 16    2.6  200.5 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
